season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
3,0,0,2,32.800000000000004,37.88,55.00000000000001,11.0014,471
4,0,1,1,22.14,25.759999999999998,39,16.997899999999998,308
3,0,1,1,34.44,38.635000000000005,47,19.0012,314
3,0,1,2,28.7,32.574999999999996,61,7.0015,283
1,0,1,2,10.66,12.879999999999999,55.00000000000001,19.999499999999998,120
4,0,1,1,22.96,26.515,73,23.9994,132
1,0,1,1,24.599999999999998,30.305,60,26.0027,233
2,0,1,1,18.86,22.725,41,30.002599999999997,259
4,0,1,2,13.940000000000001,15.909999999999998,42,15.001299999999999,128
4,0,1,1,22.14,25.759999999999998,39,23.9994,200
2,0,0,1,27.060000000000002,31.06,54,15.001299999999999,649
3,0,1,3,24.599999999999998,27.275,88,0,11
3,0,1,1,38.54,41.665,31,0,156
1,0,1,1,9.84,11.365,44,12.998,119
2,0,1,2,21.32,25,48,6.0032,135
1,0,1,1,13.120000000000001,14.395,36,26.0027,70
3,0,1,1,28.7,31.819999999999997,42,0,283
4,0,1,1,24.599999999999998,31.06,53,0,260
1,0,0,1,12.299999999999999,15.909999999999998,52,7.0015,97
1,0,1,2,16.400000000000002,20.455000000000002,76,15.001299999999999,100
1,0,0,1,9.84,10.605,41,19.0012,104
4,0,1,3,18.86,22.725,100,0,54
3,0,1,2,37.72,43.94,40,16.997899999999998,226
1,0,1,2,16.400000000000002,20.455000000000002,71,7.0015,88
2,0,1,1,27.880000000000003,31.819999999999997,69,26.0027,204
4,0,1,1,25.419999999999998,29.544999999999998,73,15.001299999999999,375
4,0,1,1,27.060000000000002,31.06,54,0,306
1,0,1,1,11.48,12.879999999999999,30,19.999499999999998,71
2,0,1,1,13.940000000000001,15.15,25,19.999499999999998,104
3,0,0,1,33.62,37.12,41,22.0028,349
1,0,0,2,6.5600000000000005,9.09,80,8.9981,199
2,0,1,3,26.240000000000002,30.305,65,16.997899999999998,219
2,0,0,2,20.5,24.240000000000002,63,16.997899999999998,551
4,0,1,1,22.96,26.515,35,19.999499999999998,342
4,0,0,2,20.5,24.240000000000002,63,8.9981,304
2,0,0,1,31.98,37.12,59,19.0012,373
3,0,1,1,33.62,37.12,41,15.001299999999999,255
2,0,1,1,22.96,26.515,43,22.0028,273
3,0,0,1,27.880000000000003,31.819999999999997,39,0,729
3,1,0,2,31.98,35.605,49,0,423
2,0,1,1,26.240000000000002,30.305,69,15.001299999999999,181
4,0,0,1,13.940000000000001,15.15,34,27.999299999999998,286
2,0,1,2,25.419999999999998,30.305,65,22.0028,263
1,0,1,2,16.400000000000002,20.455000000000002,76,8.9981,99
1,0,1,1,13.120000000000001,15.15,39,19.999499999999998,144
1,0,1,1,24.599999999999998,31.06,43,12.998,176
2,0,1,1,18.86,22.725,38,32.9975,112
4,0,1,1,14.76,16.665,43,22.0028,244
4,1,0,1,20.5,24.240000000000002,31,19.999499999999998,168
4,0,1,2,21.32,25,48,16.997899999999998,169
4,0,1,2,24.599999999999998,31.06,43,7.0015,244
4,0,0,2,16.400000000000002,20.455000000000002,82,16.997899999999998,158
2,0,0,1,22.14,25.759999999999998,39,19.999499999999998,455
2,0,1,2,29.52,33.335,54,16.997899999999998,151
3,0,1,1,31.16,33.335,35,16.997899999999998,243
4,0,1,3,17.22,21.21,82,27.999299999999998,18
4,0,0,1,23.779999999999998,27.275,35,16.997899999999998,444
3,0,0,1,30.34,34.089999999999996,55.00000000000001,19.0012,370
2,0,1,2,28.7,32.574999999999996,57.99999999999999,15.001299999999999,269
3,0,1,2,31.98,34.85,43,0,292
4,1,0,1,15.58,19.695,37,36.9974,236
3,0,1,1,33.62,36.364999999999995,38,19.999499999999998,240
2,0,1,2,22.96,26.515,64,31.0009,92
3,1,0,2,29.52,34.089999999999996,70,12.998,353
2,0,1,2,30.34,32.574999999999996,27,32.9975,123
4,0,0,1,25.419999999999998,31.06,43,31.0009,313
2,0,1,1,23.779999999999998,27.275,53,12.998,362
2,0,1,1,35.26,40.15,47,8.9981,162
3,0,1,1,28.7,32.574999999999996,54,12.998,247
4,0,1,1,25.419999999999998,31.06,53,23.9994,332
3,0,1,1,34.44,35.605,26,19.0012,276
1,0,1,2,7.38,10.605,55.00000000000001,7.0015,68
1,0,1,1,16.400000000000002,20.455000000000002,37,23.9994,170
1,0,1,3,9.84,12.879999999999999,87,7.0015,46
1,0,1,2,18.86,22.725,77,6.0032,260
3,0,1,1,30.34,34.85,66,11.0014,207
3,0,1,1,37.72,40.910000000000004,28.999999999999996,12.998,123
3,0,1,1,32.800000000000004,36.364999999999995,43,7.0015,201
2,0,1,1,26.240000000000002,30.305,65,7.0015,179
1,0,1,3,9.02,9.85,93,22.0028,47
3,0,0,1,29.52,33.335,57.99999999999999,19.0012,342
4,0,1,1,14.76,18.18,40,7.0015,240
1,0,1,2,11.48,13.635,45,11.0014,91
3,0,1,1,31.16,35.605,62,15.001299999999999,152
4,0,1,3,22.96,26.515,60,7.0015,82
4,1,0,1,30.34,32.574999999999996,37,0,370
1,0,1,1,13.940000000000001,16.665,87,11.0014,203
2,0,1,2,33.62,36.364999999999995,34,19.0012,259
1,0,0,2,6.5600000000000005,7.575,80,15.001299999999999,185
3,0,1,2,31.16,35.605,57.99999999999999,15.001299999999999,147
1,0,1,2,12.299999999999999,15.909999999999998,81,6.0032,70
1,0,1,2,10.66,10.605,56.00000000000001,35.0008,119
1,0,1,1,10.66,12.120000000000001,30,19.0012,77
4,0,0,1,27.060000000000002,31.06,39,27.999299999999998,617
3,0,0,1,36.9,38.635000000000005,25,12.998,338
1,0,1,2,5.74,6.819999999999999,43,15.001299999999999,60
2,0,0,3,21.32,25,83,39.000699999999995,63
3,0,0,1,22.14,25.759999999999998,64,8.9981,364
2,0,1,1,26.240000000000002,31.06,38,0,302
2,0,1,2,22.14,25.759999999999998,39,23.9994,268
2,0,0,1,13.120000000000001,15.909999999999998,36,11.0014,164
2,0,1,1,17.22,21.21,35,19.999499999999998,337
1,0,0,2,10.66,12.879999999999999,65,12.998,248
3,0,1,1,33.62,37.88,46,0,287
2,0,1,2,12.299999999999999,14.395,24,15.001299999999999,83
2,0,1,2,22.14,25.759999999999998,64,15.001299999999999,101
4,0,0,1,21.32,25,55.00000000000001,15.001299999999999,408
2,0,0,3,30.34,34.089999999999996,57.99999999999999,7.0015,317
4,0,1,1,13.940000000000001,16.665,42,12.998,214
2,0,1,1,23.779999999999998,27.275,78,6.0032,298
3,0,1,1,32.800000000000004,35.605,41,8.9981,272
2,0,1,1,24.599999999999998,31.06,43,12.998,195
2,0,0,2,24.599999999999998,30.305,64,7.0015,518
1,0,1,1,9.02,10.605,41,19.0012,64
2,0,1,1,31.98,34.089999999999996,31,8.9981,145
1,0,0,1,12.299999999999999,13.635,33,22.0028,329
2,0,0,1,24.599999999999998,29.544999999999998,18,30.002599999999997,503
2,0,1,1,30.34,34.089999999999996,57.99999999999999,8.9981,272
4,0,1,1,18.86,22.725,67,0,179
2,0,1,1,22.96,26.515,28.000000000000004,36.9974,218
1,0,0,1,13.120000000000001,14.395,36,30.002599999999997,158
3,0,1,2,34.44,40.15,53,19.999499999999998,273
3,0,1,1,33.62,39.395,56.00000000000001,12.998,185
3,0,1,2,32.800000000000004,37.12,52,12.998,253
3,0,1,1,31.16,35.605,57.99999999999999,23.9994,307
2,0,1,1,25.419999999999998,31.06,38,19.0012,174
2,0,1,1,20.5,24.240000000000002,34,27.999299999999998,115
3,0,1,2,32.800000000000004,35.605,42,11.0014,273
2,0,1,1,30.34,32.574999999999996,35,8.9981,293
1,0,0,3,8.200000000000001,12.120000000000001,100,0,48
4,0,1,1,21.32,25,32,6.0032,348
3,0,1,1,35.26,12.120000000000001,34,27.999299999999998,328
4,0,1,2,16.400000000000002,20.455000000000002,62,19.0012,242
4,0,0,1,13.120000000000001,15.15,36,22.0028,225
4,0,1,2,30.34,33.335,48,0,326
1,0,1,3,17.22,21.21,100,19.999499999999998,25
2,0,1,1,28.7,32.574999999999996,65,16.997899999999998,243
1,0,1,3,9.84,12.879999999999999,81,7.0015,70
3,0,0,1,29.52,32.574999999999996,30,19.0012,647
2,0,1,1,28.7,31.819999999999997,45,11.0014,403
1,0,1,2,18.86,22.725,63,0,159
4,0,1,1,25.419999999999998,31.06,46,30.002599999999997,185
3,0,1,1,34.44,39.395,49,11.0014,175
3,0,1,2,29.52,34.85,79,15.001299999999999,137
4,0,1,1,13.120000000000001,15.15,45,16.997899999999998,137
2,0,0,1,20.5,24.240000000000002,45,7.0015,595
3,0,0,1,29.52,33.335,54,19.999499999999998,688
3,0,0,1,33.62,38.635000000000005,52,35.0008,668
4,0,0,1,16.400000000000002,20.455000000000002,35,19.0012,311
2,0,1,1,24.599999999999998,31.06,56.00000000000001,0,226
3,0,1,2,31.98,37.88,66,19.0012,229
3,0,1,1,30.34,35.605,74,6.0032,216
3,0,1,1,30.34,33.335,42,0,300
4,0,0,1,17.22,21.21,38,16.997899999999998,525
4,0,1,3,16.400000000000002,20.455000000000002,76,0,120
1,1,0,1,11.48,13.635,45,15.001299999999999,281
3,0,1,1,34.44,37.88,44,8.9981,286
1,0,1,1,12.299999999999999,13.635,33,26.0027,105
4,0,0,3,9.84,9.85,87,35.0008,30
3,0,1,1,31.16,33.335,37,6.0032,302
1,0,0,1,13.120000000000001,13.635,28.999999999999996,43.9989,258
3,0,0,1,31.16,34.089999999999996,48,19.0012,654
3,0,0,1,36.08,37.88,28.999999999999996,0,308
2,0,1,2,25.419999999999998,30.305,69,7.0015,162
2,0,0,1,29.52,32.574999999999996,37,15.001299999999999,573
3,0,1,1,32.800000000000004,34.85,31,12.998,188
3,0,0,1,36.9,42.425000000000004,42,19.999499999999998,324
4,0,1,2,24.599999999999998,27.275,88,8.9981,154
2,0,1,1,35.26,41.665,53,0,169
4,0,0,1,18.86,22.725,51,11.0014,314
3,0,0,1,32.800000000000004,36.364999999999995,46,12.998,522
1,0,1,1,9.84,9.85,38,32.9975,154
1,0,1,2,10.66,13.635,56.00000000000001,7.0015,130
1,0,0,2,11.48,13.635,52,16.997899999999998,255
2,0,1,2,25.419999999999998,30.305,69,12.998,170
4,0,1,3,17.22,21.21,67,11.0014,118
1,0,1,2,25.419999999999998,31.06,50,8.9981,265
3,0,1,2,31.16,35.605,57.99999999999999,23.9994,290
3,0,1,1,31.98,34.089999999999996,33,15.001299999999999,209
2,0,0,1,34.44,36.364999999999995,28.000000000000004,8.9981,492
4,0,1,1,26.240000000000002,31.06,47,16.997899999999998,305
1,0,1,2,24.599999999999998,31.06,49,43.000600000000006,233
4,1,0,2,17.22,21.21,62,12.998,405
1,0,0,1,18.04,21.97,51,19.0012,339
2,0,0,1,25.419999999999998,31.06,43,23.9994,668
1,1,0,1,9.84,10.605,44,26.0027,181
3,0,0,3,27.060000000000002,30.305,78,27.999299999999998,541
4,0,1,1,13.940000000000001,16.665,31,8.9981,154
4,0,1,2,22.14,25.759999999999998,68,0,176
4,0,1,1,14.76,16.665,40,16.997899999999998,222
4,0,1,3,17.22,21.21,100,6.0032,26
2,0,1,1,18.86,22.725,47,16.997899999999998,121
1,0,1,1,7.38,6.0600000000000005,34,43.9989,73
1,0,0,1,13.940000000000001,17.424999999999997,46,6.0032,161
2,1,0,1,22.14,25.759999999999998,52,16.997899999999998,163
1,0,0,1,14.76,17.424999999999997,43,12.998,369
3,0,1,1,28.7,32.574999999999996,54,11.0014,421
4,0,1,1,12.299999999999999,13.635,61,22.0028,141
1,0,1,1,18.04,21.97,54,22.0028,177
2,0,1,2,28.7,32.574999999999996,57.99999999999999,40.9973,194
2,0,0,1,33.62,35.605,30,0,502
1,0,1,1,9.02,9.85,37,27.999299999999998,64
4,0,1,2,27.880000000000003,31.819999999999997,79,11.0014,209
1,0,1,2,15.58,19.695,20,0,72
1,0,0,2,10.66,12.879999999999999,81,11.0014,221
4,0,1,2,15.58,19.695,46,0,268
1,0,1,1,17.22,21.21,38,19.999499999999998,140
4,0,0,1,24.599999999999998,31.06,38,12.998,666
1,0,1,1,12.299999999999999,14.395,26,16.997899999999998,84
3,0,0,1,36.9,42.425000000000004,42,19.999499999999998,370
1,0,1,1,11.48,13.635,36,11.0014,70
4,0,1,2,17.22,21.21,67,23.9994,167
3,0,0,3,30.34,34.85,70,0,545
2,0,1,1,31.16,33.335,25,31.0009,232
1,0,1,3,9.02,10.605,93,16.997899999999998,20
3,0,1,2,33.62,38.635000000000005,52,19.0012,145
1,0,0,2,11.48,13.635,61,11.0014,274
3,0,1,1,30.34,33.335,51,22.0028,190
4,0,1,2,15.58,19.695,40,11.0014,213
3,0,1,1,30.34,32.574999999999996,33,11.0014,209
4,0,0,1,21.32,25,63,16.997899999999998,363
4,0,0,2,14.76,16.665,50,22.0028,455
3,0,0,1,31.16,34.85,55.00000000000001,19.0012,420
1,0,1,1,15.58,19.695,36,22.0028,75
4,0,1,2,15.58,19.695,54,7.0015,217
3,1,0,1,36.9,40.910000000000004,37,11.0014,547
3,0,1,2,27.060000000000002,31.06,61,7.0015,282
3,0,1,2,32.800000000000004,37.12,52,0,313
4,0,1,2,16.400000000000002,20.455000000000002,57.99999999999999,11.0014,248
4,0,0,2,26.240000000000002,31.06,56.99999999999999,35.0008,710
1,0,1,1,13.120000000000001,15.15,21,15.001299999999999,82
3,0,1,2,22.14,25.759999999999998,42,0,223
3,0,1,1,32.800000000000004,35.605,36,15.001299999999999,221
2,0,1,1,22.14,25.759999999999998,28.000000000000004,19.0012,269
1,0,1,1,8.200000000000001,9.85,44,16.997899999999998,61
4,0,1,2,20.5,24.240000000000002,67,8.9981,238
2,0,1,1,29.52,33.335,54,11.0014,302
4,0,1,1,17.22,21.21,35,7.0015,210
1,0,1,1,26.240000000000002,31.06,53,22.0028,212
1,0,1,3,18.86,22.725,88,26.0027,61
4,0,1,2,20.5,24.240000000000002,94,15.001299999999999,210
2,0,0,2,18.86,22.725,88,39.000699999999995,32
2,0,1,1,25.419999999999998,31.06,41,32.9975,270
2,0,1,1,27.060000000000002,31.06,61,7.0015,175
2,0,0,1,18.86,22.725,23,26.0027,590
1,0,0,1,12.299999999999999,14.395,39,19.0012,118
1,0,1,2,9.84,9.85,32,30.002599999999997,50
2,0,1,2,28.7,32.574999999999996,57.99999999999999,35.0008,158
4,0,0,1,14.76,18.18,50,6.0032,292
2,0,1,2,25.419999999999998,31.06,50,23.9994,239
4,0,0,1,22.96,26.515,43,11.0014,714
3,0,0,2,30.34,35.605,74,22.0028,153
4,0,1,2,26.240000000000002,31.06,56.99999999999999,12.998,254
3,0,1,1,32.800000000000004,37.88,55.00000000000001,30.002599999999997,275
1,0,1,1,9.84,11.365,56.00000000000001,12.998,97
1,0,0,1,13.940000000000001,15.15,39,19.999499999999998,85
4,0,1,2,13.940000000000001,18.18,42,0,238
1,0,1,1,13.940000000000001,17.424999999999997,49,6.0032,160
1,1,0,1,12.299999999999999,13.635,36,19.999499999999998,176
4,0,0,2,18.04,21.97,72,6.0032,320
3,0,1,1,30.34,32.574999999999996,30,31.0009,205
1,0,0,2,6.5600000000000005,8.334999999999999,80,11.0014,182
1,0,1,1,19.68,23.485,39,15.001299999999999,221
3,0,1,2,27.060000000000002,31.06,69,19.999499999999998,179
2,0,0,2,28.7,33.335,74,15.001299999999999,402
3,0,1,1,31.98,34.85,43,16.997899999999998,251
3,0,1,1,33.62,39.395,56.00000000000001,16.997899999999998,152
3,0,0,1,34.44,37.88,41,15.001299999999999,487
2,0,1,1,20.5,24.240000000000002,25,26.0027,216
3,0,1,1,38.54,47.725,48,11.0014,115
3,0,0,1,31.16,35.605,57.99999999999999,15.001299999999999,546
4,0,1,2,25.419999999999998,31.06,46,6.0032,378
2,0,0,1,30.34,34.85,70,19.0012,351
3,0,1,1,30.34,32.574999999999996,35,16.997899999999998,223
2,0,1,1,18.86,22.725,33,22.0028,300
4,0,1,1,18.86,22.725,55.00000000000001,11.0014,189
3,0,0,2,31.16,35.605,62,6.0032,591
3,0,1,1,28.7,31.819999999999997,37,11.0014,278
1,0,1,2,9.84,12.120000000000001,48,11.0014,86
2,0,1,2,29.52,33.335,51,15.001299999999999,249
2,0,1,1,13.120000000000001,15.909999999999998,39,12.998,138
3,0,1,2,32.800000000000004,35.605,38,0,369
4,0,1,2,16.400000000000002,20.455000000000002,71,8.9981,147
4,0,1,1,20.5,24.240000000000002,51,11.0014,180
4,0,1,1,22.14,25.759999999999998,49,6.0032,189
1,0,1,3,17.22,21.21,82,26.0027,14
2,0,1,1,28.7,32.574999999999996,57.99999999999999,7.0015,289
4,0,1,1,22.96,26.515,49,6.0032,226
3,0,1,1,28.7,32.574999999999996,51,12.998,265
1,0,1,2,22.96,26.515,64,19.999499999999998,36
4,0,1,1,24.599999999999998,30.305,28.000000000000004,0,303
1,0,1,2,14.76,16.665,40,16.997899999999998,173
4,0,1,1,27.880000000000003,31.819999999999997,41,11.0014,296
2,0,1,2,28.7,32.574999999999996,48,0,428
1,0,1,1,14.76,16.665,34,27.999299999999998,201
4,0,0,2,15.58,19.695,87,19.0012,285
1,0,1,2,27.060000000000002,31.06,41,6.0032,273
4,0,1,1,22.96,26.515,46,6.0032,205
2,0,1,1,16.400000000000002,20.455000000000002,24,8.9981,184
4,0,1,1,22.96,26.515,37,26.0027,198
4,0,1,2,24.599999999999998,31.06,43,11.0014,323
4,0,1,1,22.96,26.515,40,16.997899999999998,200
4,0,1,1,24.599999999999998,29.544999999999998,73,8.9981,285
1,0,1,1,13.940000000000001,15.909999999999998,42,15.001299999999999,87
3,0,1,1,30.34,34.089999999999996,55.00000000000001,15.001299999999999,307
1,0,1,2,22.96,26.515,60,30.002599999999997,251
3,0,1,2,31.16,34.85,55.00000000000001,16.997899999999998,255
3,0,0,3,28.7,33.335,79,26.0027,235
1,0,1,1,24.599999999999998,31.06,31,15.001299999999999,81
4,0,1,2,13.120000000000001,15.15,53,19.0012,212
2,0,1,2,24.599999999999998,31.06,53,22.0028,272
2,0,1,3,18.86,22.725,51,7.0015,110
2,0,1,2,32.800000000000004,36.364999999999995,43,12.998,261
2,0,1,1,35.26,39.395,44,7.0015,211
3,0,1,1,36.9,40.910000000000004,35,12.998,215
2,0,0,1,26.240000000000002,31.06,44,19.0012,635
1,0,0,1,13.940000000000001,15.909999999999998,27,19.0012,379
1,0,1,3,12.299999999999999,15.15,87,8.9981,20
1,0,1,1,15.58,19.695,82,26.0027,63
1,0,0,3,8.200000000000001,12.120000000000001,100,0,84
2,0,1,2,21.32,25,88,12.998,223
4,0,1,1,20.5,24.240000000000002,48,16.997899999999998,150
2,0,0,1,29.52,32.574999999999996,34,11.0014,617
1,0,1,1,16.400000000000002,20.455000000000002,54,27.999299999999998,200
4,0,1,1,18.86,22.725,41,19.0012,214
1,0,0,1,20.5,24.240000000000002,42,19.0012,512
3,0,1,1,31.16,35.605,56.99999999999999,11.0014,288
3,0,1,1,26.240000000000002,31.06,38,15.001299999999999,323
4,0,1,1,24.599999999999998,31.06,31,19.999499999999998,328
4,0,1,3,14.76,16.665,87,19.0012,64
4,0,0,1,17.22,21.21,32,19.999499999999998,349
1,0,0,2,18.86,22.725,94,22.0028,79
1,0,1,1,9.02,10.605,35,19.999499999999998,61
3,0,0,2,30.34,34.85,66,6.0032,499
3,0,1,2,31.16,34.089999999999996,45,19.999499999999998,270
1,0,1,1,27.060000000000002,31.06,36,19.999499999999998,191
1,0,0,2,8.200000000000001,10.605,80,11.0014,67
3,0,0,1,36.9,43.18,45,11.0014,246
4,0,0,1,16.400000000000002,20.455000000000002,62,19.999499999999998,428
3,0,0,1,38.54,43.94,38,16.997899999999998,337
3,0,1,1,36.9,38.635000000000005,25,19.0012,159
4,0,0,1,24.599999999999998,31.06,46,16.997899999999998,750
1,0,0,2,13.940000000000001,15.909999999999998,42,16.997899999999998,174
3,0,0,1,30.34,34.089999999999996,55.00000000000001,19.0012,359
1,1,0,1,12.299999999999999,14.395,42,19.0012,312
3,0,0,1,33.62,38.635000000000005,52,30.002599999999997,626
3,0,0,1,38.54,43.94,38,11.0014,245
4,0,1,2,17.22,21.21,67,0,313
3,0,0,2,29.52,33.335,51,23.9994,517
3,0,0,2,29.52,34.089999999999996,66,11.0014,380
4,0,0,1,24.599999999999998,31.06,53,16.997899999999998,668
1,0,1,2,13.120000000000001,15.15,76,16.997899999999998,98
4,0,1,2,25.419999999999998,31.06,43,6.0032,201
3,0,1,2,27.880000000000003,31.819999999999997,44,11.0014,207
3,0,1,1,29.52,32.574999999999996,30,7.0015,234
2,0,1,3,14.76,15.909999999999998,62,30.002599999999997,114
4,0,1,1,19.68,23.485,55.00000000000001,12.998,167
3,0,1,2,30.34,34.85,66,23.9994,315
1,0,1,1,7.38,8.334999999999999,28.999999999999996,19.999499999999998,62
3,0,1,1,31.16,34.089999999999996,45,7.0015,266
1,0,1,2,10.66,12.879999999999999,50,15.001299999999999,82
3,0,1,2,30.34,34.089999999999996,57.99999999999999,8.9981,266
2,0,1,2,24.599999999999998,31.06,56.00000000000001,16.997899999999998,255
1,0,0,1,4.1000000000000005,6.819999999999999,33,7.0015,75
2,0,1,1,18.04,21.97,44,30.002599999999997,281
2,0,1,2,27.060000000000002,31.06,69,6.0032,248
2,0,0,3,13.120000000000001,15.15,76,22.0028,190
4,0,1,1,20.5,24.240000000000002,48,6.0032,176
3,0,1,1,33.62,37.12,43,19.999499999999998,150
1,0,1,1,13.940000000000001,16.665,93,11.0014,75
2,0,0,1,13.120000000000001,15.15,33,15.001299999999999,239
3,0,1,1,34.44,39.395,49,8.9981,254
3,0,1,1,35.26,41.665,53,7.0015,172
3,0,1,1,28.7,31.819999999999997,30,31.0009,306
3,0,1,1,32.800000000000004,35.605,41,12.998,176
4,0,1,1,16.400000000000002,20.455000000000002,54,19.0012,236
4,0,1,1,16.400000000000002,20.455000000000002,43,19.0012,290
3,0,1,1,31.98,34.85,40,12.998,276
1,0,1,3,18.04,21.97,0,19.999499999999998,12
2,0,1,1,22.96,26.515,28.000000000000004,27.999299999999998,348
1,0,1,2,17.22,21.21,71,7.0015,183
2,0,1,3,14.76,16.665,76,19.0012,42
3,0,1,1,26.240000000000002,31.06,33,0,316
3,0,1,1,39.36,50,48,19.999499999999998,101
3,0,1,1,32.800000000000004,37.12,49,7.0015,284
2,0,1,2,19.68,23.485,51,6.0032,247
4,0,0,2,21.32,25,28.999999999999996,27.999299999999998,339
3,0,1,1,38.54,43.94,38,22.0028,170
3,0,0,1,36.08,38.635000000000005,30,16.997899999999998,409
3,0,0,1,39.36,45.455,36,11.0014,312
1,0,1,2,23.779999999999998,27.275,32,19.0012,221
4,0,0,2,13.120000000000001,16.665,81,6.0032,446
3,0,1,1,36.9,44.695,50,23.9994,147
2,0,1,1,25.419999999999998,31.06,53,6.0032,177
2,0,0,1,27.880000000000003,31.819999999999997,36,19.0012,686
4,0,0,1,25.419999999999998,31.06,41,16.997899999999998,612
4,0,1,3,24.599999999999998,25,100,6.0032,34
4,0,1,1,18.04,21.97,41,12.998,344
3,0,1,1,34.44,36.364999999999995,34,22.0028,178
4,0,1,1,30.34,33.335,48,19.0012,277
2,0,1,1,21.32,25,27,19.0012,358
1,0,1,2,18.04,21.97,44,19.0012,205
1,0,1,1,16.400000000000002,20.455000000000002,40,15.001299999999999,124
3,0,0,1,36.9,39.395,28.999999999999996,0,305
1,0,1,2,4.1000000000000005,5.305,46,12.998,84
3,0,1,1,28.7,32.574999999999996,54,19.999499999999998,412
3,0,1,2,27.060000000000002,31.06,74,12.998,179
3,0,1,3,27.880000000000003,31.819999999999997,83,11.0014,274
3,0,1,1,34.44,39.395,49,23.9994,299
4,0,1,2,14.76,17.424999999999997,71,11.0014,215
4,0,0,1,16.400000000000002,20.455000000000002,62,22.0028,447
4,0,1,2,14.76,17.424999999999997,53,12.998,214
4,0,1,1,20.5,24.240000000000002,31,7.0015,291
2,0,1,2,12.299999999999999,13.635,70,22.0028,94
1,0,1,1,16.400000000000002,20.455000000000002,43,19.0012,170
1,0,1,1,16.400000000000002,20.455000000000002,28.000000000000004,7.0015,134
3,0,1,1,31.98,34.85,43,7.0015,338
2,0,0,1,33.62,37.88,46,0,420
1,0,1,3,9.02,9.85,93,22.0028,48
3,0,0,1,26.240000000000002,31.06,41,11.0014,694
4,0,1,2,16.400000000000002,20.455000000000002,40,32.9975,262
4,0,1,2,15.58,19.695,43,23.9994,147
3,0,1,2,27.060000000000002,30.305,83,12.998,193
3,0,0,1,30.34,34.089999999999996,57.99999999999999,7.0015,350
1,0,1,2,12.299999999999999,16.665,42,0,84
4,0,1,1,27.880000000000003,31.819999999999997,61,15.001299999999999,316
2,0,0,1,20.5,24.240000000000002,22,19.999499999999998,578
2,0,1,1,24.599999999999998,30.305,26,26.0027,363
3,0,1,1,31.98,34.089999999999996,35,8.9981,292
4,0,1,2,14.76,17.424999999999997,46,12.998,185
4,0,1,3,22.14,25.759999999999998,88,22.0028,62
2,0,1,1,14.76,17.424999999999997,56.99999999999999,12.998,135
2,0,1,1,22.14,25.759999999999998,28.000000000000004,39.000699999999995,281
1,0,1,1,10.66,11.365,33,22.0028,79
1,0,1,1,13.120000000000001,16.665,28.999999999999996,7.0015,78
3,0,1,2,28.7,33.335,74,39.000699999999995,114
1,0,0,1,12.299999999999999,12.879999999999999,36,43.9989,146
1,0,1,3,13.120000000000001,15.15,93,22.0028,70
3,0,1,3,24.599999999999998,25.759999999999998,93,0,25
4,0,1,2,14.76,17.424999999999997,66,8.9981,220
1,0,0,2,14.76,17.424999999999997,66,8.9981,75
2,0,1,1,29.52,32.574999999999996,42,0,350
1,0,0,1,8.200000000000001,8.334999999999999,32,32.9975,95
3,0,1,1,33.62,40.15,59,0,149
1,0,0,1,20.5,24.240000000000002,42,32.9975,313
4,0,1,1,23.779999999999998,27.275,49,12.998,166
1,0,1,3,13.120000000000001,16.665,76,6.0032,45
3,0,1,2,31.16,34.089999999999996,45,6.0032,371
1,0,1,1,8.200000000000001,7.575,47,39.000699999999995,55
3,0,1,2,29.52,34.85,79,12.998,90
4,0,0,1,14.76,18.94,50,0,358
2,0,0,1,26.240000000000002,31.06,38,19.999499999999998,647
1,0,1,1,13.120000000000001,16.665,56.99999999999999,8.9981,197
1,0,1,2,13.120000000000001,15.15,87,19.0012,86
3,0,1,3,22.14,25.759999999999998,88,19.0012,24
3,0,1,1,34.44,36.364999999999995,32,19.999499999999998,182
3,0,0,3,29.52,34.85,79,6.0032,457
1,0,1,2,11.48,12.879999999999999,56.99999999999999,23.9994,128
4,0,1,2,28.7,32.574999999999996,51,16.997899999999998,410
3,0,1,1,33.62,36.364999999999995,38,12.998,280
1,0,1,1,15.58,19.695,46,26.0027,163
3,0,0,1,27.060000000000002,31.06,36,23.9994,706
1,0,1,2,8.200000000000001,9.09,37,19.0012,73
4,0,0,2,16.400000000000002,20.455000000000002,87,15.001299999999999,486
3,0,0,1,28.7,32.574999999999996,65,0,411
3,0,1,1,27.880000000000003,31.819999999999997,44,7.0015,297
3,0,1,1,36.9,40.15,31,19.999499999999998,150
2,0,1,2,26.240000000000002,31.06,47,12.998,159
2,0,1,2,13.940000000000001,16.665,46,11.0014,80
1,0,1,2,12.299999999999999,16.665,52,0,142
4,0,1,2,22.14,25.759999999999998,94,19.0012,106
2,0,1,2,29.52,34.089999999999996,62,35.0008,187
4,0,1,1,14.76,16.665,40,19.999499999999998,176
1,0,1,2,8.200000000000001,12.879999999999999,86,0,52
2,0,0,1,32.800000000000004,34.85,28.999999999999996,16.997899999999998,531
3,0,0,1,27.060000000000002,31.06,39,8.9981,635
1,0,1,2,13.120000000000001,14.395,39,27.999299999999998,240
1,0,0,2,9.02,11.365,55.00000000000001,11.0014,65
1,0,1,1,20.5,24.240000000000002,45,7.0015,119
1,0,0,1,14.76,18.18,40,7.0015,228
